name,set,total,usd,usd_foil,usd_etched,release_date,year
Mountain,Duel Decks: Elves vs. Goblins,2.14,2.14,0.0,0.0,2007-11-16,2007
Mountain,Magic Premiere Shop 2008,9.68,4.68,5.0,0.0,2008-01-01,2008
Mountain,Shadowmoor,2.74,0.85,1.89,0.0,2008-05-02,2008
Mountain,Shards of Alara,9.78,1.29,8.49,0.0,2008-10-03,2008
Mountain,Duel Decks: Jace vs. Chandra,0.77,0.77,0.0,0.0,2008-11-07,2008
Mountain,Magic Premiere Shop 2009,3.2800000000000002,1.04,2.24,0.0,2009-01-01,2009
Mountain,Magic 2010,4.32,0.39,3.9299999999999997,0.0,2009-07-17,2009
Mountain,Planechase,4.73,4.73,0.0,0.0,2009-09-04,2009
Mountain,Masters Edition III,0.0,0.0,0.0,0.0,2009-09-07,2009
Mountain,Zendikar,26.32,2.67,23.65,0.0,2009-10-02,2009
Mountain,Premium Deck Series: Slivers,0.28,0.0,0.28,0.0,2009-11-20,2009
Mountain,Magic Premiere Shop 2010,1.37,1.37,0.0,0.0,2010-01-01,2010
Mountain,Duel Decks: Phyrexia vs. the Coalition,0.2,0.2,0.0,0.0,2010-03-19,2010
Mountain,Rise of the Eldrazi,7.949999999999999,1.08,6.869999999999999,0.0,2010-04-23,2010
Mountain,Duels of the Planeswalkers,0.2,0.2,0.0,0.0,2010-06-04,2010
Mountain,Archenemy,1.06,1.06,0.0,0.0,2010-06-18,2010
Mountain,Magic 2011,3.54,0.42,3.12,0.0,2010-07-16,2010
Mountain,Scars of Mirrodin,6.279999999999999,0.61,5.67,0.0,2010-10-01,2010
Mountain,Magic Online Theme Decks,0.0,0.0,0.0,0.0,2010-11-08,2010
Mountain,Premium Deck Series: Fire and Lightning,0.95,0.0,0.95,0.0,2010-11-19,2010
Mountain,Magic Premiere Shop 2011,5.449999999999999,2.26,3.19,0.0,2011-01-01,2011
Mountain,Salvat 2011,0.0,0.0,0.0,0.0,2011-01-01,2011
Mountain,Mirrodin Besieged,3.83,0.30000000000000004,3.5300000000000002,0.0,2011-02-04,2011
Mountain,Duel Decks: Knights vs. Dragons,1.33,1.33,0.0,0.0,2011-04-01,2011
Mountain,New Phyrexia,16.21,0.64,15.57,0.0,2011-05-13,2011
Mountain,Commander 2011,0.68,0.68,0.0,0.0,2011-06-17,2011
Mountain,Magic 2012,3.58,0.44,3.14,0.0,2011-07-15,2011
Mountain,Duel Decks: Ajani vs. Nicol Bolas,1.2999999999999998,1.2999999999999998,0.0,0.0,2011-09-02,2011
Mountain,Innistrad,4.24,0.67,3.5700000000000003,0.0,2011-09-30,2011
Mountain,Duel Decks: Venser vs. Koth,0.5,0.5,0.0,0.0,2012-03-30,2012
Mountain,Avacyn Restored,2.66,0.49,2.17,0.0,2012-05-04,2012
Mountain,Planechase 2012,0.67,0.67,0.0,0.0,2012-06-01,2012
Mountain,Magic 2013,2.29,0.49,1.8,0.0,2012-07-13,2012
Mountain,Duel Decks: Izzet vs. Golgari,0.78,0.78,0.0,0.0,2012-09-07,2012
Mountain,Return to Ravnica,2.23,0.67,1.56,0.0,2012-10-05,2012
Mountain,Duel Decks: Sorin vs. Tibalt,0.39,0.39,0.0,0.0,2013-03-15,2013
Mountain,Magic 2014,2.38,0.31,2.07,0.0,2013-07-19,2013
Mountain,Duel Decks: Heroes vs. Monsters,0.91,0.91,0.0,0.0,2013-09-06,2013
Mountain,Theros,1.65,0.33,1.32,0.0,2013-09-27,2013
Mountain,Commander 2013,0.35,0.35,0.0,0.0,2013-11-01,2013
Mountain,Judge Gift Cards 2014,50.18,0.0,50.18,0.0,2014-01-01,2014
Mountain,Magic 2015,2.29,0.33,1.96,0.0,2014-07-18,2014
Mountain,Duel Decks: Speed vs. Cunning,0.47000000000000003,0.47000000000000003,0.0,0.0,2014-09-05,2014
Mountain,Khans of Tarkir,3.02,0.51,2.51,0.0,2014-09-26,2014
Mountain,Commander 2014,0.29000000000000004,0.29000000000000004,0.0,0.0,2014-11-07,2014
Mountain,Duel Decks Anthology: Elves vs. Goblins,1.35,1.35,0.0,0.0,2014-12-05,2014
Mountain,Duel Decks Anthology: Jace vs. Chandra,0.86,0.86,0.0,0.0,2014-12-05,2014
Mountain,Fate Reforged,1.1400000000000001,0.18,0.96,0.0,2015-01-23,2015
Mountain,Dragons of Tarkir,3.0300000000000002,0.3,2.73,0.0,2015-03-27,2015
Mountain,Tempest Remastered,0.0,0.0,0.0,0.0,2015-05-06,2015
Mountain,Magic Origins,2.6100000000000003,0.28,2.33,0.0,2015-07-17,2015
Mountain,Duel Decks: Zendikar vs. Eldrazi,0.30000000000000004,0.30000000000000004,0.0,0.0,2015-08-28,2015
Mountain,Battle for Zendikar,7.04,1.78,5.26,0.0,2015-10-02,2015
Mountain,Commander 2015,0.57,0.57,0.0,0.0,2015-11-13,2015
Mountain,Shadows over Innistrad,1.5799999999999998,0.27,1.31,0.0,2016-04-08,2016
Mountain,Kaladesh,1.36,0.24,1.12,0.0,2016-09-30,2016
Mountain,Commander 2016,0.56,0.56,0.0,0.0,2016-11-11,2016
Mountain,Planechase Anthology,1.6300000000000001,1.6300000000000001,0.0,0.0,2016-11-25,2016
Mountain,Duel Decks: Mind vs. Might,0.9099999999999999,0.9099999999999999,0.0,0.0,2017-03-31,2017
Mountain,Amonkhet,3.05,0.59,2.46,0.0,2017-04-28,2017
Mountain,Commander Anthology,0.92,0.92,0.0,0.0,2017-06-09,2017
Mountain,Archenemy: Nicol Bolas,0.52,0.52,0.0,0.0,2017-06-16,2017
Mountain,Hour of Devastation,2.28,0.51,1.77,0.0,2017-07-14,2017
Mountain,Commander 2017,0.62,0.62,0.0,0.0,2017-08-25,2017
Mountain,Ixalan,2.52,0.56,1.96,0.0,2017-09-29,2017
Mountain,XLN Standard Showdown,0.65,0.0,0.65,0.0,2017-09-29,2017
Mountain,2017 Gift Pack,0.44,0.0,0.44,0.0,2017-10-20,2017
Mountain,Duel Decks: Merfolk vs. Goblins,0.61,0.61,0.0,0.0,2017-10-24,2017
Mountain,Unstable,17.959999999999997,1.9,16.06,0.0,2017-12-08,2017
Mountain,Rivals of Ixalan,5.09,1.35,3.74,0.0,2018-01-19,2018
Mountain,Duel Decks: Elves vs. Inventors,0.26,0.26,0.0,0.0,2018-04-06,2018
Mountain,Dominaria,2.36,0.43,1.93,0.0,2018-04-27,2018
Mountain,Battlebond,2.75,0.83,1.92,0.0,2018-06-08,2018
Mountain,Commander Anthology Volume II,1.01,1.01,0.0,0.0,2018-06-08,2018
Mountain,Grand Prix Promos,1.58,0.0,1.58,0.0,2018-06-14,2018
Mountain,Global Series Jiang Yanggu & Mu Yanling,0.8,0.8,0.0,0.0,2018-06-22,2018
Mountain,Core Set 2019,1.21,0.36,0.85,0.0,2018-07-13,2018
Mountain,M19 Standard Showdown,0.66,0.0,0.66,0.0,2018-07-13,2018
Mountain,Arena New Player Experience,0.0,0.0,0.0,0.0,2018-07-14,2018
Mountain,MTG Arena Promos,0.0,0.0,0.0,0.0,2018-07-14,2018
Mountain,Commander 2018,0.65,0.65,0.0,0.0,2018-08-09,2018
Mountain,Guilds of Ravnica,1.6600000000000001,0.8,0.86,0.0,2018-10-05,2018
Mountain,GRN Guild Kit,0.72,0.72,0.0,0.0,2018-11-02,2018
Mountain,GRN Ravnica Weekend,5.6899999999999995,0.0,5.6899999999999995,0.0,2018-11-09,2018
Mountain,Game Night,0.0,0.0,0.0,0.0,2018-11-16,2018
Mountain,Treasure Chest,0.0,0.0,0.0,0.0,2018-12-06,2018
Mountain,MagicFest 2019,0.36,0.0,0.36,0.0,2019-01-01,2019
Mountain,Ravnica Allegiance,2.38,0.79,1.59,0.0,2019-01-25,2019
Mountain,RNA Guild Kit,1.1600000000000001,1.1600000000000001,0.0,0.0,2019-02-15,2019
Mountain,RNA Ravnica Weekend,4.8,0.0,4.8,0.0,2019-02-16,2019
Mountain,War of the Spark,1.19,0.21000000000000002,0.98,0.0,2019-05-03,2019
Mountain,Core Set 2020,3.12,1.75,1.37,0.0,2019-07-12,2019
Mountain,M20 Promo Packs,1.86,0.79,1.07,0.0,2019-07-12,2019
Mountain,Commander 2019,0.23,0.23,0.0,0.0,2019-08-23,2019
Mountain,Throne of Eldraine,1.16,0.53,0.63,0.0,2019-10-04,2019
Mountain,Game Night 2019,1.4000000000000001,1.4000000000000001,0.0,0.0,2019-11-15,2019
Mountain,MagicFest 2020,0.51,0.0,0.51,0.0,2020-01-01,2020
Mountain,Theros Beyond Death,4.17,2.04,2.13,0.0,2020-01-24,2020
Mountain,Unsanctioned,5.610000000000001,3.0100000000000002,2.6,0.0,2020-02-29,2020
Mountain,Ikoria: Lair of Behemoths,1.9900000000000002,0.93,1.06,0.0,2020-04-24,2020
Mountain,Core Set 2021,2.06,0.78,1.28,0.0,2020-07-03,2020
Mountain,Jumpstart,1.9300000000000002,1.9300000000000002,0.0,0.0,2020-07-17,2020
Mountain,Secret Lair Drop,424.79,170.9,242.51,11.38,2020-07-31,2020
Mountain,Double Masters,5.87,1.9100000000000001,3.96,0.0,2020-08-07,2020
Mountain,Amonkhet Remastered,0.0,0.0,0.0,0.0,2020-08-13,2020
Mountain,Arena Beginner Set,0.0,0.0,0.0,0.0,2020-08-13,2020
Mountain,Zendikar Rising,3.1799999999999997,1.38,1.8,0.0,2020-09-25,2020
Mountain,The List,5.16,4.91,0.25,0.0,2020-09-26,2020
Mountain,Kaladesh Remastered,0.0,0.0,0.0,0.0,2020-11-12,2020
Mountain,Commander Legends,0.18,0.18,0.0,0.0,2020-11-20,2020
Mountain,Kaldheim,1.9500000000000002,1.12,0.83,0.0,2021-02-05,2021
Mountain,Strixhaven: School of Mages,0.31000000000000005,0.15000000000000002,0.16,0.0,2021-04-23,2021
Mountain,Modern Horizons 2,0.9099999999999999,0.15000000000000002,0.23,0.53,2021-06-18,2021
Mountain,Adventures in the Forgotten Realms,0.8500000000000001,0.34,0.51,0.0,2021-07-23,2021
Mountain,Innistrad: Midnight Hunt,2.31,0.6900000000000001,1.62,0.0,2021-09-24,2021
Mountain,Innistrad: Crimson Vow,12.89,0.61,1.39,10.89,2021-11-19,2021
Mountain,Kamigawa: Neon Dynasty,8.91,3.62,5.29,0.0,2022-02-18,2022
Mountain,Streets of New Capenna,2.0100000000000002,0.89,1.1199999999999999,0.0,2022-04-29,2022
Mountain,Commander Legends: Battle for Baldur's Gate,0.68,0.28,0.4,0.0,2022-06-10,2022
Mountain,Alchemy Horizons: Baldur's Gate,0.0,0.0,0.0,0.0,2022-07-07,2022
Mountain,Dominaria United,3.59,1.51,2.08,0.0,2022-09-09,2022
Mountain,Unfinity,20.869999999999997,3.4499999999999997,17.42,0.0,2022-10-07,2022
Mountain,"Warhammer 40,000 Commander",0.8500000000000001,0.16999999999999998,0.68,0.0,2022-10-07,2022
Mountain,Game Night: Free-for-All,0.21000000000000002,0.21000000000000002,0.0,0.0,2022-10-14,2022
Mountain,The Brothers' War,1.44,0.7,0.74,0.0,2022-11-18,2022
Mountain,The Brothers' War Commander,0.19,0.19,0.0,0.0,2022-11-18,2022
Mountain,Jumpstart 2022,0.18,0.18,0.0,0.0,2022-12-02,2022
Mountain,Starter Commander Decks,0.26,0.26,0.0,0.0,2022-12-02,2022
Mountain,Judge Gift Cards 2023,12.5,0.0,12.5,0.0,2023-01-01,2023
Mountain,Dominaria Remastered,1.85,0.64,1.21,0.0,2023-01-13,2023
Mountain,Phyrexia: All Will Be One,7.17,1.02,6.1499999999999995,0.0,2023-02-03,2023
Mountain,Shadows over Innistrad Remastered,0.0,0.0,0.0,0.0,2023-03-21,2023
Mountain,March of the Machine,1.01,0.46,0.55,0.0,2023-04-21,2023
Mountain,The Lord of the Rings: Tales of Middle-earth,3.09,0.66,2.4299999999999997,0.0,2023-06-23,2023
Mountain,Commander Masters,3.27,1.5099999999999998,1.76,0.0,2023-08-04,2023
Mountain,Wilds of Eldraine,0.9500000000000001,0.31,0.64,0.0,2023-09-08,2023
Mountain,Doctor Who,3.66,0.16999999999999998,3.49,0.0,2023-10-13,2023
Mountain,The Lost Caverns of Ixalan,1.54,0.72,0.82,0.0,2023-11-17,2023
Mountain,Year of the Dragon 2024,43.67,0.0,43.67,0.0,2024-02-08,2024
Mountain,Murders at Karlov Manor,0.73,0.3,0.43000000000000005,0.0,2024-02-09,2024
Mountain,MKM Standard Showdown,0.0,0.0,0.0,0.0,2024-02-10,2024
Mountain,Ravnica: Clue Edition,0.4,0.4,0.0,0.0,2024-02-23,2024
Mountain,Fallout,11.01,0.27,10.74,0.0,2024-03-08,2024
Mountain,Outlaws of Thunder Junction,0.87,0.42,0.44999999999999996,0.0,2024-04-19,2024
Mountain,Modern Horizons 3,1.27,0.29,0.98,0.0,2024-06-14,2024
Mountain,Assassin's Creed,1.82,0.67,1.15,0.0,2024-07-05,2024
Mountain,Bloomburrow,4.380000000000001,1.47,2.91,0.0,2024-08-02,2024
Mountain,Duskmourn: House of Horror,1.0699999999999998,0.43000000000000005,0.6399999999999999,0.0,2024-09-27,2024
Forest,Limited Edition Alpha,82.55000000000001,82.55000000000001,0.0,0.0,1993-08-05,1993
Forest,Limited Edition Beta,70.0,70.0,0.0,0.0,1993-10-04,1993
Forest,Unlimited Edition,8.42,8.42,0.0,0.0,1993-12-01,1993
Forest,Foreign Black Border,8.68,8.68,0.0,0.0,1994-04-11,1994
Forest,Revised Edition,1.22,1.22,0.0,0.0,1994-04-11,1994
Forest,Summer Magic / Edgar,0.0,0.0,0.0,0.0,1994-06-21,1994
Forest,Fourth Edition,1.5799999999999998,1.5799999999999998,0.0,0.0,1995-04-01,1995
Forest,Fourth Edition Foreign Black Border,9.2,9.2,0.0,0.0,1995-04-01,1995
Forest,Ice Age,1.3599999999999999,1.3599999999999999,0.0,0.0,1995-06-03,1995
Forest,Rivals Quick Start Set,0.0,0.0,0.0,0.0,1996-07-01,1996
Forest,Arena League 1996,8.28,8.28,0.0,0.0,1996-08-02,1996
Forest,Mirage,2.7600000000000002,2.7600000000000002,0.0,0.0,1996-10-08,1996
Forest,Introductory Two-Player Set,0.0,0.0,0.0,0.0,1996-12-31,1996
Forest,Fifth Edition,2.54,2.54,0.0,0.0,1997-03-24,1997
Forest,Portal,4.7299999999999995,4.7299999999999995,0.0,0.0,1997-05-01,1997
Forest,Tempest,3.73,3.73,0.0,0.0,1997-10-14,1997
Forest,Portal Second Age,3.73,3.73,0.0,0.0,1998-06-24,1998
Forest,Unglued,8.61,8.61,0.0,0.0,1998-08-11,1998
Forest,Asia Pacific Land Program,48.769999999999996,48.769999999999996,0.0,0.0,1998-09-01,1998
Forest,Urza's Saga,2.7,2.7,0.0,0.0,1998-10-12,1998
Forest,Anthologies,0.94,0.94,0.0,0.0,1998-11-01,1998
Forest,Arena League 1999,22.07,0.0,22.07,0.0,1999-01-01,1999
Forest,Classic Sixth Edition,2.61,2.61,0.0,0.0,1999-04-21,1999
Forest,Portal Three Kingdoms,14.97,14.97,0.0,0.0,1999-05-01,1999
Forest,Starter 1999,1.44,1.44,0.0,0.0,1999-07-01,1999
Forest,Guru,524.95,524.95,0.0,0.0,1999-07-12,1999
Forest,Mercadian Masques,15.760000000000002,1.66,14.1,0.0,1999-10-04,1999
Forest,Battle Royale Box Set,9.21,9.21,0.0,0.0,1999-11-12,1999
Forest,Arena League 2000,8.49,0.0,8.49,0.0,2000-01-01,2000
Forest,European Land Program,89.65,89.65,0.0,0.0,2000-02-05,2000
Forest,Beatdown Box Set,1.6600000000000001,1.6600000000000001,0.0,0.0,2000-10-01,2000
Forest,Invasion,17.58,1.5,16.080000000000002,0.0,2000-10-02,2000
Forest,Arena League 2001,38.510000000000005,0.0,38.510000000000005,0.0,2001-01-01,2001
Forest,Seventh Edition,57.32,1.76,55.56,0.0,2001-04-11,2001
Forest,Odyssey,28.68,3.08,25.6,0.0,2001-10-01,2001
Forest,Deckmasters,2.24,2.24,0.0,0.0,2001-12-01,2001
Forest,Onslaught,21.79,3.02,18.77,0.0,2002-10-07,2002
Forest,Arena League 2003,18.5,18.5,0.0,0.0,2003-01-01,2003
Forest,Eighth Edition,7.65,1.69,5.96,0.0,2003-07-28,2003
Forest,Mirrodin,3.54,0.86,2.68,0.0,2003-10-02,2003
Forest,Magic Online Promos,0.0,0.0,0.0,0.0,2003-12-31,2003
Forest,Arena League 2004,3.23,3.23,0.0,0.0,2004-01-01,2004
Forest,Champions of Kamigawa,6.92,1.3,5.62,0.0,2004-10-01,2004
Forest,Unhinged,42.67,8.36,34.31,0.0,2004-11-19,2004
Forest,Arena League 2005,7.75,7.75,0.0,0.0,2005-01-01,2005
Forest,Magic Premiere Shop 2005,68.14,0.0,68.14,0.0,2005-01-01,2005
Forest,Ninth Edition,6.09,2.01,4.08,0.0,2005-07-29,2005
Forest,Salvat 2005,0.0,0.0,0.0,0.0,2005-08-22,2005
Forest,Ravnica: City of Guilds,2.21,1.08,1.1300000000000001,0.0,2005-10-07,2005
Forest,Arena League 2006,1.3,1.3,0.0,0.0,2006-01-01,2006
Forest,Magic Premiere Shop 2006,11.95,0.0,11.95,0.0,2006-01-01,2006
Forest,Coldsnap Theme Decks,4.890000000000001,4.890000000000001,0.0,0.0,2006-07-21,2006
Forest,Time Spiral,2.8,0.72,2.08,0.0,2006-10-06,2006
Forest,Magic Premiere Shop 2007,16.41,4.3,12.11,0.0,2007-01-01,2007
Forest,Tenth Edition,5.03,1.15,3.88,0.0,2007-07-13,2007
Forest,Masters Edition,0.0,0.0,0.0,0.0,2007-09-10,2007
Forest,Lorwyn,10.62,1.33,9.29,0.0,2007-10-12,2007
Forest,Duel Decks: Elves vs. Goblins,1.58,1.58,0.0,0.0,2007-11-16,2007
Forest,Magic Premiere Shop 2008,2.93,0.0,2.93,0.0,2008-01-01,2008
Forest,Shadowmoor,8.13,0.8300000000000001,7.3,0.0,2008-05-02,2008
Forest,Shards of Alara,9.559999999999999,1.23,8.33,0.0,2008-10-03,2008
Forest,Magic Premiere Shop 2009,5.05,2.19,2.86,0.0,2009-01-01,2009
Forest,Magic 2010,2.26,0.47,1.79,0.0,2009-07-17,2009
Forest,Planechase,3.13,3.13,0.0,0.0,2009-09-04,2009
Forest,Masters Edition III,0.0,0.0,0.0,0.0,2009-09-07,2009
Forest,Zendikar,36.14,3.77,32.37,0.0,2009-10-02,2009
Forest,Duel Decks: Garruk vs. Liliana,0.55,0.55,0.0,0.0,2009-10-30,2009
Forest,Premium Deck Series: Slivers,0.35,0.0,0.35,0.0,2009-11-20,2009
Forest,Magic Premiere Shop 2010,6.66,2.24,4.42,0.0,2010-01-01,2010
Forest,Duel Decks: Phyrexia vs. the Coalition,0.52,0.52,0.0,0.0,2010-03-19,2010
Forest,Rise of the Eldrazi,8.12,1.12,7.0,0.0,2010-04-23,2010
Forest,Duels of the Planeswalkers,0.25,0.25,0.0,0.0,2010-06-04,2010
Forest,Archenemy,1.19,1.19,0.0,0.0,2010-06-18,2010
Forest,Magic 2011,3.94,0.78,3.16,0.0,2010-07-16,2010
Forest,Scars of Mirrodin,19.28,0.78,18.5,0.0,2010-10-01,2010
Forest,Magic Online Theme Decks,0.0,0.0,0.0,0.0,2010-11-08,2010
Forest,Magic Premiere Shop 2011,2.9,0.1,2.8,0.0,2011-01-01,2011
Forest,Salvat 2011,0.0,0.0,0.0,0.0,2011-01-01,2011
Forest,Mirrodin Besieged,2.42,0.3,2.12,0.0,2011-02-04,2011
Forest,Duel Decks: Knights vs. Dragons,1.57,1.57,0.0,0.0,2011-04-01,2011
Forest,New Phyrexia,15.96,0.47,15.489999999999998,0.0,2011-05-13,2011
Forest,Duel Decks: Mirrodin Pure vs. New Phyrexia,0.0,0.0,0.0,0.0,2011-05-14,2011
Forest,Commander 2011,0.69,0.69,0.0,0.0,2011-06-17,2011
Forest,Magic 2012,2.04,0.30000000000000004,1.74,0.0,2011-07-15,2011
Forest,Duel Decks: Ajani vs. Nicol Bolas,0.39,0.39,0.0,0.0,2011-09-02,2011
Forest,Innistrad,6.18,0.64,5.54,0.0,2011-09-30,2011
Forest,Avacyn Restored,27.02,0.73,26.29,0.0,2012-05-04,2012
Forest,Planechase 2012,0.75,0.75,0.0,0.0,2012-06-01,2012
Forest,Magic 2013,2.2300000000000004,0.47,1.76,0.0,2012-07-13,2012
Forest,Duel Decks: Izzet vs. Golgari,0.69,0.69,0.0,0.0,2012-09-07,2012
Forest,Return to Ravnica,2.9800000000000004,0.55,2.43,0.0,2012-10-05,2012
Forest,Magic 2014,2.11,0.33999999999999997,1.77,0.0,2013-07-19,2013
Forest,Duel Decks: Heroes vs. Monsters,0.66,0.66,0.0,0.0,2013-09-06,2013
Forest,Theros,3.54,0.48,3.06,0.0,2013-09-27,2013
Forest,Commander 2013,0.8500000000000001,0.8500000000000001,0.0,0.0,2013-11-01,2013
Forest,Judge Gift Cards 2014,65.0,0.0,65.0,0.0,2014-01-01,2014
Forest,Duel Decks: Jace vs. Vraska,0.7,0.7,0.0,0.0,2014-03-14,2014
Forest,Magic 2015,3.1799999999999997,0.43,2.75,0.0,2014-07-18,2014
Forest,Khans of Tarkir,3.23,0.5,2.73,0.0,2014-09-26,2014
Forest,Commander 2014,0.34,0.34,0.0,0.0,2014-11-07,2014
Forest,Duel Decks Anthology: Elves vs. Goblins,0.8999999999999999,0.8999999999999999,0.0,0.0,2014-12-05,2014
Forest,Duel Decks Anthology: Garruk vs. Liliana,0.05,0.05,0.0,0.0,2014-12-05,2014
Forest,Fate Reforged,1.73,0.21000000000000002,1.52,0.0,2015-01-23,2015
Forest,Duel Decks: Elspeth vs. Kiora,0.43,0.43,0.0,0.0,2015-02-27,2015
Forest,Dragons of Tarkir,2.8899999999999997,0.47,2.42,0.0,2015-03-27,2015
Forest,Tempest Remastered,0.0,0.0,0.0,0.0,2015-05-06,2015
Forest,Magic Origins,2.63,0.33999999999999997,2.29,0.0,2015-07-17,2015
Forest,Duel Decks: Zendikar vs. Eldrazi,0.35,0.35,0.0,0.0,2015-08-28,2015
Forest,Battle for Zendikar,8.03,1.58,6.449999999999999,0.0,2015-10-02,2015
Forest,Commander 2015,0.56,0.56,0.0,0.0,2015-11-13,2015
Forest,Shadows over Innistrad,1.7999999999999998,0.33999999999999997,1.46,0.0,2016-04-08,2016
Forest,Duel Decks: Nissa vs. Ob Nixilis,0.5700000000000001,0.5700000000000001,0.0,0.0,2016-09-02,2016
Forest,Kaladesh,1.17,0.23,0.94,0.0,2016-09-30,2016
Forest,Commander 2016,0.64,0.64,0.0,0.0,2016-11-11,2016
Forest,Planechase Anthology,1.42,1.42,0.0,0.0,2016-11-25,2016
Forest,Duel Decks: Mind vs. Might,0.51,0.51,0.0,0.0,2017-03-31,2017
Forest,Amonkhet,3.17,0.5800000000000001,2.59,0.0,2017-04-28,2017
Forest,Commander Anthology,5.03,5.03,0.0,0.0,2017-06-09,2017
Forest,Archenemy: Nicol Bolas,0.43,0.43,0.0,0.0,2017-06-16,2017
Forest,Hour of Devastation,2.1999999999999997,0.35,1.85,0.0,2017-07-14,2017
Forest,Commander 2017,0.86,0.86,0.0,0.0,2017-08-25,2017
Forest,Ixalan,2.79,0.53,2.26,0.0,2017-09-29,2017
Forest,XLN Standard Showdown,2.23,0.0,2.23,0.0,2017-09-29,2017
Forest,2017 Gift Pack,0.6,0.0,0.6,0.0,2017-10-20,2017
Forest,Unstable,28.33,3.04,25.29,0.0,2017-12-08,2017
Forest,Rivals of Ixalan,4.12,0.98,3.14,0.0,2018-01-19,2018
Forest,Duel Decks: Elves vs. Inventors,0.73,0.73,0.0,0.0,2018-04-06,2018
Forest,Dominaria,2.9699999999999998,0.44,2.5300000000000002,0.0,2018-04-27,2018
Forest,Battlebond,3.9,0.98,2.92,0.0,2018-06-08,2018
Forest,Commander Anthology Volume II,1.78,1.78,0.0,0.0,2018-06-08,2018
Forest,Grand Prix Promos,1.93,0.0,1.93,0.0,2018-06-14,2018
Forest,Global Series Jiang Yanggu & Mu Yanling,0.92,0.92,0.0,0.0,2018-06-22,2018
Forest,Core Set 2019,0.6900000000000001,0.29000000000000004,0.4,0.0,2018-07-13,2018
Forest,M19 Standard Showdown,0.47,0.0,0.47,0.0,2018-07-13,2018
Forest,Arena New Player Experience,0.0,0.0,0.0,0.0,2018-07-14,2018
Forest,MTG Arena Promos,0.0,0.0,0.0,0.0,2018-07-14,2018
Forest,Commander 2018,0.36,0.36,0.0,0.0,2018-08-09,2018
Forest,Guilds of Ravnica,2.1,1.01,1.09,0.0,2018-10-05,2018
Forest,GRN Guild Kit,0.8999999999999999,0.8999999999999999,0.0,0.0,2018-11-02,2018
Forest,GRN Ravnica Weekend,2.17,0.0,2.17,0.0,2018-11-09,2018
Forest,Game Night,0.29000000000000004,0.29000000000000004,0.0,0.0,2018-11-16,2018
Forest,Treasure Chest,0.0,0.0,0.0,0.0,2018-12-06,2018
Forest,MagicFest 2019,0.51,0.0,0.51,0.0,2019-01-01,2019
Forest,Ravnica Allegiance,1.8599999999999999,1.03,0.83,0.0,2019-01-25,2019
Forest,RNA Guild Kit,0.78,0.78,0.0,0.0,2019-02-15,2019
Forest,RNA Ravnica Weekend,3.31,0.0,3.31,0.0,2019-02-16,2019
Forest,War of the Spark,1.5799999999999998,0.22999999999999998,1.35,0.0,2019-05-03,2019
Forest,Core Set 2020,2.55,1.09,1.46,0.0,2019-07-12,2019
Forest,M20 Promo Packs,2.26,1.23,1.03,0.0,2019-07-12,2019
Forest,Commander 2019,0.22,0.22,0.0,0.0,2019-08-23,2019
Forest,Throne of Eldraine,1.26,0.47,0.79,0.0,2019-10-04,2019
Forest,Game Night 2019,1.52,1.52,0.0,0.0,2019-11-15,2019
Forest,MagicFest 2020,0.63,0.0,0.63,0.0,2020-01-01,2020
Forest,Theros Beyond Death,3.6400000000000006,1.19,2.45,0.0,2020-01-24,2020
Forest,Unsanctioned,5.11,2.74,2.37,0.0,2020-02-29,2020
Forest,Ikoria: Lair of Behemoths,2.54,1.26,1.28,0.0,2020-04-24,2020
Forest,Core Set 2021,2.3000000000000003,0.7100000000000001,1.5899999999999999,0.0,2020-07-03,2020
Forest,Jumpstart,1.27,1.27,0.0,0.0,2020-07-17,2020
Forest,Secret Lair Drop,383.58,165.76,201.57,16.25,2020-07-31,2020
Forest,Double Masters,7.43,2.7199999999999998,4.71,0.0,2020-08-07,2020
Forest,Amonkhet Remastered,0.0,0.0,0.0,0.0,2020-08-13,2020
Forest,Arena Beginner Set,0.0,0.0,0.0,0.0,2020-08-13,2020
Forest,Zendikar Rising,3.4,1.62,1.78,0.0,2020-09-25,2020
Forest,The List,0.89,0.89,0.0,0.0,2020-09-26,2020
Forest,Kaladesh Remastered,0.0,0.0,0.0,0.0,2020-11-12,2020
Forest,Commander Legends,0.21000000000000002,0.21000000000000002,0.0,0.0,2020-11-20,2020
Forest,Kaldheim,1.85,0.94,0.91,0.0,2021-02-05,2021
Forest,Strixhaven: School of Mages,0.43,0.17,0.26,0.0,2021-04-23,2021
Forest,Modern Horizons 2,0.89,0.13,0.16999999999999998,0.5900000000000001,2021-06-18,2021
Forest,Adventures in the Forgotten Realms,0.8200000000000001,0.35,0.47,0.0,2021-07-23,2021
Forest,Innistrad: Midnight Hunt,1.91,0.59,1.32,0.0,2021-09-24,2021
Forest,Innistrad: Crimson Vow,15.770000000000001,0.63,1.4300000000000002,13.71,2021-11-19,2021
Forest,Kamigawa: Neon Dynasty,7.65,3.19,4.46,0.0,2022-02-18,2022
Forest,Streets of New Capenna,1.37,0.56,0.81,0.0,2022-04-29,2022
Forest,Commander Legends: Battle for Baldur's Gate,0.8200000000000001,0.37,0.45,0.0,2022-06-10,2022
Forest,Alchemy Horizons: Baldur's Gate,0.0,0.0,0.0,0.0,2022-07-07,2022
